,Year,Month,SalesDistrictDesc,ProductLineDesc,ProductClassDesc,Shippable$
1667,2017,4,SOUTHEAST REGION,Switching & Fusing,Turner Transmission Switches,23897.0
1668,2017,4,SOUTHEAST REGION,Utility Automation,Capacitor Switches,72500.4
1669,2017,4,SOUTHEAST REGION,Utility Automation,Carrier Comm (CCM),0.0
1670,2017,4,SOUTHEAST REGION,Utility Automation,Cust Srvc Sales (CSS),0.0
1671,2017,4,SOUTHEAST REGION,Utility Automation,Enclosures,64493.39
1672,2017,4,SOUTHEAST REGION,Utility Automation,Lighting Control,21202.67
1673,2017,4,SOUTHEAST REGION,Utility Automation,Other Assemblies,6592.0
1674,2017,4,SOUTHEAST REGION,Utility Automation,Power Factor Correction,42972.770000000004
1675,2017,4,SOUTHEAST REGION,Utility Automation,Reclosers,35988.0
1676,2017,4,SOUTHEAST REGION,Utility Automation,Sectionalizers,0.0
1677,2017,4,SOUTHEAST REGION,Utility Automation,Teleprotection (TPR),0.0
1678,2017,4,SOUTHEAST REGION,Utility Automation,Uti Trans Sys (UET),0.0
1679,2017,4,West Region,Arresters,Distribution Arresters,2031.87
1680,2017,4,West Region,Arresters,Substation HC Arresters,0.0
1681,2017,4,West Region,Arresters,Substation SC Arresters,19509.93
1682,2017,4,West Region,Arresters,Transmission Arresters,0.0
1683,2017,4,West Region,Bushings,Electro Composites,0.0
1684,2017,4,West Region,Bushings,PCORE Electric,10734.0
1685,2017,4,West Region,Bushings,Reuel,0.0
1686,2017,4,West Region,Cable Accessories,URD Accessories,22321.87
1687,2017,4,West Region,Cable Accessories,URD Arresters,19193.22
1688,2017,4,West Region,Connectors,Aluminium Loops,0.0
1689,2017,4,West Region,Connectors,Distribution Connectors,94690.61000000002
1690,2017,4,West Region,Connectors,Substation Connectors,2866.53
1691,2017,4,West Region,Connectors,Transmission Connectors,51798.39
1692,2017,4,West Region,Construction,Pole Line Hardware,71336.73
1693,2017,4,West Region,Construction,Utility Anchors,41858.950000000004
1694,2017,4,West Region,Enclosures & Drains,Above Ground,10762.18
1695,2017,4,West Region,Enclosures & Drains,Accessories,85.69
1696,2017,4,West Region,Enclosures & Drains,Underground,18938.76
1697,2017,4,West Region,Insulators,Distribution Insulators,12182.85
1698,2017,4,West Region,Insulators,Transmission Insulators,90173.31
1699,2017,4,West Region,Safety Products,Fiber Splice Products,0.0
1700,2017,4,West Region,Safety Products,Fiberglass Construction,2535.72
1701,2017,4,West Region,Safety Products,Gloves and Sleeves,20585.85
1702,2017,4,West Region,Safety Products,Power Load,0.0
1703,2017,4,West Region,Safety Products,Resale,7855.07
1704,2017,4,West Region,Safety Products,Traditional Tools,21260.45
1705,2017,4,West Region,Switching & Fusing,Cutouts,61002.36
1706,2017,4,West Region,Switching & Fusing,Cutouts - Polymer,7913.9800000000005
1707,2017,4,West Region,Switching & Fusing,Fuse Links,2722.5
1708,2017,4,West Region,Switching & Fusing,OVHD Switches,8812.17
1709,2017,4,West Region,Switching & Fusing,Substation Switches,0.0
1710,2017,4,West Region,Switching & Fusing,Turner Interrupters,0.0
1711,2017,4,West Region,Switching & Fusing,Turner Substation Switches,0.0
1712,2017,4,West Region,Switching & Fusing,Turner Transmission Switches,0.0
1713,2017,4,West Region,Utility Automation,Capacitor Switches,200718.44
1714,2017,4,West Region,Utility Automation,Carrier Comm (CCM),0.0
1715,2017,4,West Region,Utility Automation,Cust Srvc Sales (CSS),0.0
1716,2017,4,West Region,Utility Automation,Enclosures,310022.6
1717,2017,4,West Region,Utility Automation,Lighting Control,0.0
1718,2017,4,West Region,Utility Automation,Other Assemblies,0.0
1719,2017,4,West Region,Utility Automation,Padmount Switches,0.0
1720,2017,4,West Region,Utility Automation,Power Factor Correction,1229.91
1721,2017,4,West Region,Utility Automation,Reclosers,74975.0
1722,2017,4,West Region,Utility Automation,Sectionalizers,0.0
1723,2017,4,West Region,Utility Automation,Teleprotection (TPR),28068.0
1724,2017,5,APAC,Arresters,Distribution Arresters,28511.77
1725,2017,5,APAC,Arresters,Substation HC Arresters,80061.8
1726,2017,5,APAC,Arresters,Substation SC Arresters,170175.28000000003
1727,2017,5,APAC,Bushings,Electro Composites,0.0
1728,2017,5,APAC,Bushings,PCORE Electric,20111.0
1729,2017,5,APAC,Connectors,Distribution Connectors,65104.479999999996
1730,2017,5,APAC,Connectors,Substation Connectors,5012.57
1731,2017,5,APAC,Connectors,Transmission Connectors,0.0
1732,2017,5,APAC,Construction,Pole Line Hardware,40.28
1733,2017,5,APAC,Construction,Utility Anchors,34333.18
1734,2017,5,APAC,Enclosures & Drains,Underground,0.0
1735,2017,5,APAC,Insulators,Distribution Insulators,3667.5299999999997
1736,2017,5,APAC,Insulators,Transmission Insulators,38106.24
1737,2017,5,APAC,Safety Products,Gloves and Sleeves,4502.0
1738,2017,5,APAC,Safety Products,Resale,268325.89
1739,2017,5,APAC,Safety Products,Traditional Tools,601894.8300000001
1740,2017,5,APAC,Switching & Fusing,Cutouts,229029.25
1741,2017,5,APAC,Switching & Fusing,Cutouts - Polymer,28285.440000000002
1742,2017,5,APAC,Switching & Fusing,Fuse Links,11874.8
1743,2017,5,APAC,Switching & Fusing,OVHD Switches,195407.06000000003
1744,2017,5,CANADA UTILITY,Arresters,Distribution Arresters,29021.410000000003
1745,2017,5,CANADA UTILITY,Arresters,Substation HC Arresters,0.0
1746,2017,5,CANADA UTILITY,Arresters,Substation SC Arresters,10694.09
1747,2017,5,CANADA UTILITY,Arresters,Transmission Arresters,0.0
1748,2017,5,CANADA UTILITY,Bushings,Electro Composites,0.0
1749,2017,5,CANADA UTILITY,Bushings,PCORE Electric,12460.0
1750,2017,5,CANADA UTILITY,Cable Accessories,URD Accessories,0.0
1751,2017,5,CANADA UTILITY,Cable Accessories,URD Arresters,6028.799999999999
1752,2017,5,CANADA UTILITY,Connectors,Distribution Connectors,29400.32
1753,2017,5,CANADA UTILITY,Connectors,Substation Connectors,5490.3
1754,2017,5,CANADA UTILITY,Connectors,Transmission Connectors,84487.1
1755,2017,5,CANADA UTILITY,Construction,Civil,0.0
1756,2017,5,CANADA UTILITY,Construction,Pole Line Hardware,59580.57
1757,2017,5,CANADA UTILITY,Construction,Utility Anchors,52492.23
1758,2017,5,CANADA UTILITY,Enclosures & Drains,Above Ground,0.0
1759,2017,5,CANADA UTILITY,Enclosures & Drains,Underground,2190.7
1760,2017,5,CANADA UTILITY,Insulators,Distribution Insulators,9160.22
1761,2017,5,CANADA UTILITY,Insulators,Transmission Insulators,6653.77
1762,2017,5,CANADA UTILITY,Safety Products,Fiberglass Construction,25547.4
1763,2017,5,CANADA UTILITY,Safety Products,Gloves and Sleeves,4298.71
1764,2017,5,CANADA UTILITY,Safety Products,Power Load,0.0
1765,2017,5,CANADA UTILITY,Safety Products,Resale,44121.98
1766,2017,5,CANADA UTILITY,Safety Products,Traditional Tools,38951.83
1767,2017,5,CANADA UTILITY,Switching & Fusing,Cutouts,2014.65
1768,2017,5,CANADA UTILITY,Switching & Fusing,Cutouts - Polymer,59007.85
1769,2017,5,CANADA UTILITY,Switching & Fusing,Fuse Links,4606.98
1770,2017,5,CANADA UTILITY,Switching & Fusing,OVHD Switches,24442.35
1771,2017,5,CANADA UTILITY,Switching & Fusing,Turner Accessories,0.0
1772,2017,5,CANADA UTILITY,Switching & Fusing,Turner Interrupters,0.0
1773,2017,5,CANADA UTILITY,Utility Automation,Capacitor Switches,0.0
1774,2017,5,CANADA UTILITY,Utility Automation,Enclosures,0.0
1775,2017,5,CANADA UTILITY,Utility Automation,Padmount Switches,0.0
1776,2017,5,CANADA UTILITY,Utility Automation,Power Factor Correction,0.0
1777,2017,5,CANADA UTILITY,Utility Automation,Sectionalizers,898.14
1778,2017,5,Civil Construction,Construction,Atlas,16839.52
1779,2017,5,Civil Construction,Construction,Civil,1096529.47
1780,2017,5,Civil Construction,Construction,Utility Anchors,9520.0
1781,2017,5,Communication - EMEA,Enclosures & Drains,Accessories,0.0
1782,2017,5,Communication - EMEA,Enclosures & Drains,Underground,0.0
1783,2017,5,Communication - East,Arresters,Distribution Arresters,0.0
1784,2017,5,Communication - East,Arresters,Substation SC Arresters,0.0
1785,2017,5,Communication - East,Cable Accessories,URD Accessories,0.0
1786,2017,5,Communication - East,Connectors,Aluminium Loops,4129.9
1787,2017,5,Communication - East,Connectors,Distribution Connectors,5770.26
1788,2017,5,Communication - East,Connectors,Plastic Loops,0.0
1789,2017,5,Communication - East,Connectors,Substation Connectors,266.64
1790,2017,5,Communication - East,Connectors,Transmission Connectors,0.0
1791,2017,5,Communication - East,Construction,Pole Line Hardware,17498.5
1792,2017,5,Communication - East,Construction,Utility Anchors,20643.579999999998
1793,2017,5,Communication - East,Enclosures & Drains,Above Ground,852.95
1794,2017,5,Communication - East,Enclosures & Drains,Accessories,181.0
1795,2017,5,Communication - East,Enclosures & Drains,Underground,342310.83999999997
1796,2017,5,Communication - East,Insulators,Distribution Insulators,0.0
1797,2017,5,Communication - East,Safety Products,Fiber Splice Products,3148.16
1798,2017,5,Communication - East,Safety Products,Fiberglass Construction,0.0
1799,2017,5,Communication - East,Safety Products,Power Load,0.0
1800,2017,5,Communication - East,Safety Products,Resale,521.1
1801,2017,5,Communication - East,Safety Products,Traditional Tools,0.0
1802,2017,5,Communication - West,Arresters,Distribution Arresters,0.0
1803,2017,5,Communication - West,Arresters,Substation SC Arresters,0.0
1804,2017,5,Communication - West,Cable Accessories,URD Accessories,815.6
1805,2017,5,Communication - West,Cable Accessories,URD Arresters,0.0
1806,2017,5,Communication - West,Connectors,Aluminium Loops,43.18
1807,2017,5,Communication - West,Connectors,Distribution Connectors,397.5
1808,2017,5,Communication - West,Connectors,Substation Connectors,0.0
1809,2017,5,Communication - West,Connectors,Transmission Connectors,5007.1
1810,2017,5,Communication - West,Construction,Pole Line Hardware,5841.099999999999
1811,2017,5,Communication - West,Construction,Utility Anchors,20038.9
1812,2017,5,Communication - West,Enclosures & Drains,Above Ground,0.0
1813,2017,5,Communication - West,Enclosures & Drains,Accessories,203.49
1814,2017,5,Communication - West,Enclosures & Drains,Underground,43426.9
1815,2017,5,Communication - West,Safety Products,Fiber Splice Products,0.0
1816,2017,5,Communication - West,Safety Products,Fiberglass Construction,0.0
1817,2017,5,Communication - West,Safety Products,Power Load,0.0
1818,2017,5,Communication - West,Safety Products,Resale,146.9
1819,2017,5,Communication - West,Safety Products,Traditional Tools,0.0
1820,2017,5,Communication - West,Switching & Fusing,Cutouts - Polymer,0.0
1821,2017,5,Communication - West,Switching & Fusing,Fuse Links,0.0
1822,2017,5,Communication - West,Switching & Fusing,OVHD Switches,0.0
1823,2017,5,Communication - West,Switching & Fusing,Turner Substation Switches,0.0
1824,2017,5,Communication - West,Utility Automation,Capacitor Switches,0.0
1825,2017,5,Communication - West,Utility Automation,Lighting Control,2457.0
1826,2017,5,Communication - West,Utility Automation,Power Factor Correction,0.0
1827,2017,5,EuropeMidEastAfrica,Arresters,Blocks,0.0
1828,2017,5,EuropeMidEastAfrica,Arresters,Distribution Arresters,34906.79
1829,2017,5,EuropeMidEastAfrica,Arresters,Substation HC Arresters,10592.52
1830,2017,5,EuropeMidEastAfrica,Arresters,Substation SC Arresters,1347.75
1831,2017,5,EuropeMidEastAfrica,Arresters,Transmission Arresters,6745.7
1832,2017,5,EuropeMidEastAfrica,Bushings,Electro Composites,0.0
1833,2017,5,EuropeMidEastAfrica,Bushings,PCORE Electric,42600.0
1834,2017,5,EuropeMidEastAfrica,Cable Accessories,URD Accessories,3900.0
1835,2017,5,EuropeMidEastAfrica,Cable Accessories,URD Arresters,2691.36
1836,2017,5,EuropeMidEastAfrica,Connectors,Distribution Connectors,48524.69
1837,2017,5,EuropeMidEastAfrica,Connectors,Substation Connectors,7855.93
1838,2017,5,EuropeMidEastAfrica,Connectors,Transmission Connectors,54243.3
1839,2017,5,EuropeMidEastAfrica,Construction,Pole Line Hardware,17833.59
1840,2017,5,EuropeMidEastAfrica,Insulators,Distribution Insulators,4082.65
1841,2017,5,EuropeMidEastAfrica,Insulators,Transmission Insulators,41007.1
1842,2017,5,EuropeMidEastAfrica,Safety Products,Fiberglass Construction,11342.52
1843,2017,5,EuropeMidEastAfrica,Safety Products,Gloves and Sleeves,23854.75
1844,2017,5,EuropeMidEastAfrica,Safety Products,Resale,22273.95
1845,2017,5,EuropeMidEastAfrica,Safety Products,Traditional Tools,62843.600000000006
1846,2017,5,EuropeMidEastAfrica,Switching & Fusing,Cutouts,27455.9
1847,2017,5,EuropeMidEastAfrica,Switching & Fusing,Cutouts - Polymer,0.0
1848,2017,5,EuropeMidEastAfrica,Switching & Fusing,Fuse Links,3436.8
1849,2017,5,EuropeMidEastAfrica,Switching & Fusing,OVHD Switches,14169.73
1850,2017,5,EuropeMidEastAfrica,Switching & Fusing,Substation Switches,0.0
1851,2017,5,EuropeMidEastAfrica,Switching & Fusing,Turner Accessories,0.0
1852,2017,5,EuropeMidEastAfrica,Switching & Fusing,Turner Substation Switches,0.0
1853,2017,5,EuropeMidEastAfrica,Utility Automation,Capacitor Switches,0.0
1854,2017,5,EuropeMidEastAfrica,Utility Automation,Carrier Comm (CCM),0.0
1855,2017,5,EuropeMidEastAfrica,Utility Automation,Cust Srvc Sales (CSS),0.0
1856,2017,5,EuropeMidEastAfrica,Utility Automation,Power Factor Correction,0.0
1857,2017,5,EuropeMidEastAfrica,Utility Automation,Teleprotection (TPR),0.0
1858,2017,5,Greater China,Arresters,Distribution Arresters,722.8
1859,2017,5,Greater China,Bushings,Electro Composites,0.0
1860,2017,5,Greater China,Bushings,PCORE Electric,17166.0
1861,2017,5,Greater China,Connectors,Distribution Connectors,0.0
1862,2017,5,Greater China,Enclosures & Drains,DNU-Large Underground Enclosures,0.0
1863,2017,5,Greater China,Enclosures & Drains,DNU-Small Underground Enclosures,5400.2
1864,2017,5,Greater China,Safety Products,Fiberglass Construction,0.0
1865,2017,5,Greater China,Safety Products,Gloves and Sleeves,5915.26
1866,2017,5,Greater China,Safety Products,Resale,0.0
1867,2017,5,Greater China,Safety Products,Traditional Tools,11919.17
1868,2017,5,Greater China,Switching & Fusing,Cutouts,162617.06
1869,2017,5,Greater China,Switching & Fusing,Cutouts - Polymer,60713.649999999994
1870,2017,5,Greater China,Switching & Fusing,Fuse Links,561.83
1871,2017,5,Greater China,Switching & Fusing,OVHD Switches,114445.48
1872,2017,5,Greater China,Utility Automation,Load Break Switches,0.0
1873,2017,5,HOUSE INTERNATIONAL,Bushings,Electro Composites,0.0
1874,2017,5,HOUSE INTERNATIONAL,Bushings,PCORE Electric,6012.0
1875,2017,5,HOUSE INTERNATIONAL,Cable Accessories,URD Accessories,383.65
1876,2017,5,HOUSE INTERNATIONAL,Safety Products,Traditional Tools,6523.44
1877,2017,5,House Accounts,Arresters,Distribution Arresters,1995.24
1878,2017,5,House Accounts,Arresters,Substation HC Arresters,9916.57
1879,2017,5,House Accounts,Arresters,Substation SC Arresters,0.0
1880,2017,5,House Accounts,Bushings,Reuel,0.0
1881,2017,5,House Accounts,Cable Accessories,URD Accessories,360.0
1882,2017,5,House Accounts,Connectors,Transmission Connectors,0.0
1883,2017,5,House Accounts,Construction,Pole Line Hardware,439.32
1884,2017,5,House Accounts,Construction,Utility Anchors,1057.32
1885,2017,5,House Accounts,Enclosures & Drains,Above Ground,0.0
1886,2017,5,House Accounts,Enclosures & Drains,Accessories,1108.68
1887,2017,5,House Accounts,Enclosures & Drains,Underground,5691.28
1888,2017,5,House Accounts,Safety Products,Power Load,0.0
1889,2017,5,House Accounts,Safety Products,Resale,633.14
1890,2017,5,House Accounts,Safety Products,Traditional Tools,0.0
1891,2017,5,House Accounts,Utility Automation,Capacitor Switches,13850.4
1892,2017,5,House Accounts,Utility Automation,Carrier Comm (CCM),0.0
1893,2017,5,House Accounts,Utility Automation,Cust Srvc Sales (CSS),0.0
1894,2017,5,House Accounts,Utility Automation,Teleprotection (TPR),0.0
1895,2017,5,LC ENCLOSURES,Enclosures & Drains,Above Ground,17712.37
1896,2017,5,LC ENCLOSURES,Enclosures & Drains,Accessories,161.44
1897,2017,5,LC ENCLOSURES,Enclosures & Drains,Drain,3621.0
1898,2017,5,LC ENCLOSURES,Enclosures & Drains,Hot Box,5991.0
1899,2017,5,LC ENCLOSURES,Enclosures & Drains,Underground,360205.68
1900,2017,5,Latin America,Arresters,Distribution Arresters,40199.7
1901,2017,5,Latin America,Arresters,Substation HC Arresters,14490.9
1902,2017,5,Latin America,Arresters,Substation SC Arresters,1319.79
1903,2017,5,Latin America,Arresters,Transmission Arresters,0.0
1904,2017,5,Latin America,Bushings,PCORE Electric,0.0
1905,2017,5,Latin America,Cable Accessories,URD Accessories,13435.6
1906,2017,5,Latin America,Cable Accessories,URD Arresters,0.0
1907,2017,5,Latin America,Connectors,Distribution Connectors,139876.93
1908,2017,5,Latin America,Connectors,Substation Connectors,550.57
1909,2017,5,Latin America,Connectors,Transmission Connectors,5176.97
1910,2017,5,Latin America,Construction,Civil,0.0
1911,2017,5,Latin America,Construction,Pole Line Hardware,13299.29
1912,2017,5,Latin America,Construction,Utility Anchors,96255.64
1913,2017,5,Latin America,Enclosures & Drains,Above Ground,0.0
1914,2017,5,Latin America,Enclosures & Drains,Accessories,0.0
1915,2017,5,Latin America,Enclosures & Drains,Underground,0.0
1916,2017,5,Latin America,Insulators,Distribution Insulators,86158.65
1917,2017,5,Latin America,Insulators,Transmission Insulators,48573.55
1918,2017,5,Latin America,Safety Products,Fiberglass Construction,0.0
1919,2017,5,Latin America,Safety Products,Gloves and Sleeves,0.0
1920,2017,5,Latin America,Safety Products,Resale,13876.24
1921,2017,5,Latin America,Safety Products,Traditional Tools,10450.12
1922,2017,5,Latin America,Switching & Fusing,Cutouts,1190.8
1923,2017,5,Latin America,Switching & Fusing,Cutouts - Polymer,15248.0
1924,2017,5,Latin America,Switching & Fusing,Fuse Links,40160.0
1925,2017,5,Latin America,Switching & Fusing,OVHD Switches,5205.0
1926,2017,5,Latin America,Switching & Fusing,Turner Transmission Switches,0.0
1927,2017,5,Latin America,Utility Automation,Capacitor Switches,0.0
1928,2017,5,Latin America,Utility Automation,Carrier Comm (CCM),0.0
1929,2017,5,Latin America,Utility Automation,Power Factor Correction,1156.0
1930,2017,5,Latin America,Utility Automation,Teleprotection (TPR),0.0
1931,2017,5,Latin America,Utility Automation,Uti Trans Sys (UET),0.0
1932,2017,5,MEXICO,Bushings,PCORE Electric,0.0
1933,2017,5,MEXICO,Utility Automation,Teleprotection (TPR),0.0
1934,2017,5,NORTH CENTRAL REGION,Arresters,Distribution Arresters,6955.529999999999
1935,2017,5,NORTH CENTRAL REGION,Arresters,Substation HC Arresters,3165.66
1936,2017,5,NORTH CENTRAL REGION,Arresters,Substation SC Arresters,5424.3
1937,2017,5,NORTH CENTRAL REGION,Arresters,Transmission Arresters,0.0
1938,2017,5,NORTH CENTRAL REGION,Bushings,Electro Composites,0.0
